LOAD_ZONE,TIMEPOINT,zone_demand_mw
Menorca,6104,47.78
Menorca,6105,54.81
Menorca,6106,56.46
Menorca,6107,59.51
Menorca,6108,56.73
Menorca,6109,55.40
Menorca,6110,53.60
Menorca,6111,54.23
Menorca,6112,52.65
Menorca,6113,53.64
Menorca,6114,54.53
Menorca,6115,59.48
Menorca,6116,62.26
Menorca,6117,60.84
Menorca,6118,59.00
Menorca,6119,52.99
Menorca,6120,44.00
Menorca,6121,35.26
Menorca,6122,31.82
Menorca,6123,30.49
Menorca,6124,28.75
Menorca,6125,29.28
Menorca,6126,30.22
Menorca,6127,37.17
Menorca,6128,48.72
Menorca,6129,54.36
Menorca,6130,56.09
Menorca,6131,56.83
Menorca,6132,51.66
Menorca,6133,50.97
Menorca,6134,51.54
Menorca,6135,46.87
Menorca,6136,46.75
Menorca,6137,45.62
Menorca,6138,52.02
Menorca,6139,55.79
Menorca,6140,57.48
Menorca,6141,56.77
Menorca,6142,54.15
Menorca,6143,48.29
Menorca,6144,40.11
Menorca,6145,36.80
Menorca,6146,33.54
Menorca,6147,31.44
Menorca,6148,29.43
Menorca,6149,29.81
Menorca,6150,32.05
Menorca,6151,35.26
Menorca,6152,43.76
Menorca,6153,55.35
Menorca,6154,55.02
Menorca,6155,55.10
Menorca,6156,57.56
Menorca,6157,54.15
Menorca,6158,50.50
Menorca,6159,52.56
Menorca,6160,49.15
Menorca,6161,46.91
Menorca,6162,52.93
Menorca,6163,59.45
Menorca,6164,58.51
Menorca,6165,57.33
Menorca,6166,56.38
Menorca,6167,49.62
Menorca,6168,41.85
Menorca,6169,37.66
Menorca,6170,33.64
Menorca,6171,30.67
Menorca,6172,31.28
Menorca,6173,28.76
Menorca,6174,32.14
Menorca,6175,36.70
Menorca,6176,50.04
Menorca,6177,54.94
Menorca,6178,56.93
Menorca,6179,57.91
Menorca,6180,58.02
Menorca,6181,54.83
Menorca,6182,50.67
Menorca,6183,50.49
Menorca,6184,50.58
Menorca,6185,51.85
Menorca,6186,54.38
Menorca,6187,56.61
Menorca,6188,57.58
Menorca,6189,60.77
Menorca,6190,58.91
Menorca,6191,52.21
Menorca,6192,43.87
Menorca,6193,35.12
Menorca,6194,31.98
Menorca,6195,29.59
Menorca,6196,29.79
Menorca,6197,28.00
Menorca,6198,31.32
Menorca,6199,35.15
Menorca,6200,46.03
Menorca,6201,53.40
Menorca,6202,57.60
Menorca,6203,54.96
Menorca,6204,54.54
Menorca,6205,52.30
Menorca,6206,49.49
Menorca,6207,49.28
Menorca,6208,47.46
Menorca,6209,47.78
Menorca,6210,51.69
Menorca,6211,54.82
Menorca,6212,56.24
Menorca,6213,53.57
Menorca,6214,55.08
Menorca,6215,47.05
Menorca,6216,40.60
Menorca,6217,36.42
Menorca,6218,32.80
Menorca,6219,30.89
Menorca,6220,28.60
Menorca,6221,28.72
Menorca,6222,29.34
Menorca,6223,31.26
Menorca,6224,39.95
Menorca,6225,43.10
Menorca,6226,48.18
Menorca,6227,52.82
Menorca,6228,49.60
Menorca,6229,48.15
Menorca,6230,47.27
Menorca,6231,46.76
Menorca,6232,42.76
Menorca,6233,43.04
Menorca,6234,45.37
Menorca,6235,52.41
Menorca,6236,52.73
Menorca,6237,55.41
Menorca,6238,51.94
Menorca,6239,46.26
Menorca,6240,40.82
Menorca,6241,40.05
Menorca,6242,37.14
Menorca,6243,31.67
Menorca,6244,30.61
Menorca,6245,31.78
Menorca,6246,31.69
Menorca,6247,37.69
Menorca,6248,46.28
Menorca,6249,50.85
Menorca,6250,58.72
Menorca,6251,57.45
Menorca,6252,56.95
Menorca,6253,55.55
Menorca,6254,55.46
Menorca,6255,53.20
Menorca,6256,51.70
Menorca,6257,52.69
Menorca,6258,55.90
Menorca,6259,63.00
Menorca,6260,61.76
Menorca,6261,60.70
Menorca,6262,61.47
Menorca,6263,53.54
Menorca,6264,44.89
Menorca,6265,42.17
Menorca,6266,35.97
Menorca,6267,34.60
Menorca,6268,31.64
Menorca,6269,32.38
Menorca,6270,33.46
Menorca,6271,38.10
Menorca,6272,54.62
Menorca,6273,59.62
Menorca,6274,64.68
Menorca,6275,67.79
Menorca,6276,63.18
Menorca,6277,60.85
Menorca,6278,60.00
Menorca,6279,58.91
Menorca,6280,58.17
Menorca,6281,58.17
Menorca,6282,62.74
Menorca,6283,68.19
Menorca,6284,71.89
Menorca,6285,68.69
Menorca,6286,66.31
Menorca,6287,60.84
Menorca,6288,48.86
Menorca,6289,40.83
Menorca,6290,35.73
Menorca,6291,31.57
Menorca,6292,31.82
Menorca,6293,32.24
Menorca,6294,31.77
Menorca,6295,39.55
Menorca,6296,46.63
Menorca,6297,55.40
Menorca,6298,59.94
Menorca,6299,61.85
Menorca,6300,61.06
Menorca,6301,60.03
Menorca,6302,57.10
Menorca,6303,56.23
Menorca,6304,56.47
Menorca,6305,55.28
Menorca,6306,58.10
Menorca,6307,63.87
Menorca,6308,62.85
Menorca,6309,64.65
Menorca,6310,60.58
Menorca,6311,55.25
Menorca,6312,47.52
Menorca,6313,43.56
Menorca,6314,36.41
Menorca,6315,34.03
Menorca,6316,34.03
Menorca,6317,34.06
Menorca,6318,34.46
Menorca,6319,42.45
Menorca,6320,52.66
Menorca,6321,64.95
Menorca,6322,66.98
Menorca,6323,67.01
Menorca,6324,66.39
Menorca,6325,65.13
Menorca,6326,65.87
Menorca,6327,64.88
Menorca,6328,60.28
Menorca,6329,59.18
Menorca,6330,59.61
Menorca,6331,67.35
Menorca,6332,69.55
Menorca,6333,73.55
Menorca,6334,72.13
Menorca,6335,60.79
Menorca,6336,51.04
Menorca,6337,41.24
Menorca,6338,37.31
Menorca,6339,33.36
Menorca,6340,30.95
Menorca,6341,32.58
Menorca,6342,35.18
Menorca,6343,38.45
Menorca,6344,53.70
Menorca,6345,58.78
Menorca,6346,67.05
Menorca,6347,64.87
Menorca,6348,63.46
Menorca,6349,63.85
Menorca,6350,61.30
Menorca,6351,57.79
Menorca,6352,57.67
Menorca,6353,56.23
Menorca,6354,61.16
Menorca,6355,67.48
Menorca,6356,70.51
Menorca,6357,70.75
Menorca,6358,66.67
Menorca,6359,59.51
Menorca,6360,46.88
Menorca,6361,42.93
Menorca,6362,33.65
Menorca,6363,34.11
Menorca,6364,32.26
Menorca,6365,33.19
Menorca,6366,32.90
Menorca,6367,40.17
Menorca,6368,52.98
Menorca,6369,60.62
Menorca,6370,64.06
Menorca,6371,63.45
Menorca,6372,62.83
Menorca,6373,59.19
Menorca,6374,58.18
Menorca,6375,55.59
Menorca,6376,52.43
Menorca,6377,53.85
Menorca,6378,55.35
Menorca,6379,58.07
Menorca,6380,64.94
Menorca,6381,65.89
Menorca,6382,64.09
Menorca,6383,56.54
Menorca,6384,47.23
Menorca,6385,43.13
Menorca,6386,35.70
Menorca,6387,34.81
Menorca,6388,31.61
Menorca,6389,31.70
Menorca,6390,33.84
Menorca,6391,40.99
Menorca,6392,53.55
Menorca,6393,58.08
Menorca,6394,62.49
Menorca,6395,60.75
Menorca,6396,58.76
Menorca,6397,58.58
Menorca,6398,56.62
Menorca,6399,54.40
Menorca,6400,51.55
Menorca,6401,51.30
Menorca,6402,50.52
Menorca,6403,56.57
Menorca,6404,64.22
Menorca,6405,64.63
Menorca,6406,62.63
Menorca,6407,55.20
Menorca,6408,48.20
Menorca,6409,37.46
Menorca,6410,34.81
Menorca,6411,33.04
Menorca,6412,31.99
Menorca,6413,31.62
Menorca,6414,34.68
Menorca,6415,40.23
Menorca,6416,50.89
Menorca,6417,57.02
Menorca,6418,59.11
Menorca,6419,61.75
Menorca,6420,58.51
Menorca,6421,56.62
Menorca,6422,52.87
Menorca,6423,53.03
Menorca,6424,50.95
Menorca,6425,53.64
Menorca,6426,51.53
Menorca,6427,55.41
Menorca,6428,64.41
Menorca,6429,65.26
Menorca,6430,61.56
Menorca,6431,54.91
Menorca,6432,48.42
Menorca,6433,39.35
Menorca,6434,35.05
Menorca,6435,32.54
Menorca,6436,30.50
Menorca,6437,32.56
Menorca,6438,33.10
Menorca,6439,36.67
Menorca,6440,47.07
Menorca,6441,51.41
Menorca,6442,53.24
Menorca,6443,56.47
Menorca,6444,55.42
Menorca,6445,52.66
Menorca,6446,49.17
Menorca,6447,50.61
Menorca,6448,46.77
Menorca,6449,46.24
Menorca,6450,47.15
Menorca,6451,51.80
Menorca,6452,57.09
Menorca,6453,62.07
Menorca,6454,56.32
Menorca,6455,51.11
Menorca,6456,45.52
Menorca,6457,37.72
Menorca,6458,33.82
Menorca,6459,32.44
Menorca,6460,31.46
Menorca,6461,30.98
Menorca,6462,31.71
Menorca,6463,36.07
Menorca,6464,44.82
Menorca,6465,54.78
Menorca,6466,57.31
Menorca,6467,54.51
Menorca,6468,55.55
Menorca,6469,54.52
Menorca,6470,54.25
Menorca,6471,49.79
Menorca,6472,47.47
Menorca,6473,45.50
Menorca,6474,46.59
Menorca,6475,48.36
Menorca,6476,56.97
Menorca,6477,59.86
Menorca,6478,57.64
Menorca,6479,51.35
Menorca,6480,42.00
Menorca,6481,39.14
Menorca,6482,34.39
Menorca,6483,31.44
Menorca,6484,31.13
Menorca,6485,31.45
Menorca,6486,32.38
Menorca,6487,37.92
Menorca,6488,47.57
Menorca,6489,54.88
Menorca,6490,56.36
Menorca,6491,58.82
Menorca,6492,55.49
Menorca,6493,52.46
Menorca,6494,53.75
Menorca,6495,50.07
Menorca,6496,49.38
Menorca,6497,46.79
Menorca,6498,50.60
Menorca,6499,51.02
Menorca,6500,56.97
Menorca,6501,61.83
Menorca,6502,57.91
Menorca,6503,51.88
Menorca,6504,44.49
Menorca,6505,38.74
Menorca,6506,33.45
Menorca,6507,32.62
Menorca,6508,30.81
Menorca,6509,30.70
Menorca,6510,33.11
Menorca,6511,40.26
Menorca,6512,48.66
Menorca,6513,56.33
Menorca,6514,60.12
Menorca,6515,60.46
Menorca,6516,57.77
Menorca,6517,57.44
Menorca,6518,52.43
Menorca,6519,52.55
Menorca,6520,49.44
Menorca,6521,49.67
Menorca,6522,51.90
Menorca,6523,50.57
Menorca,6524,60.41
Menorca,6525,63.04
Menorca,6526,61.03
Menorca,6527,54.56
Menorca,6528,46.21
Menorca,6529,38.36
Menorca,6530,33.96
Menorca,6531,33.73
Menorca,6532,32.49
Menorca,6533,32.99
Menorca,6534,35.87
Menorca,6535,40.76
Menorca,6536,50.98
Menorca,6537,52.76
Menorca,6538,57.99
Menorca,6539,57.89
Menorca,6540,55.93
Menorca,6541,56.33
Menorca,6542,53.82
Menorca,6543,51.62
Menorca,6544,49.86
Menorca,6545,48.15
Menorca,6546,51.07
Menorca,6547,52.56
Menorca,6548,58.59
Menorca,6549,63.09
Menorca,6550,57.46
Menorca,6551,50.31
Menorca,6552,43.33
Menorca,6553,34.58
Menorca,6554,33.67
Menorca,6555,32.20
Menorca,6556,32.14
Menorca,6557,34.30
Menorca,6558,39.90
Menorca,6559,49.04
Menorca,6560,56.94
Menorca,6561,57.86
Menorca,6562,61.79
Menorca,6563,60.48
Menorca,6564,62.83
Menorca,6565,54.64
Menorca,6566,52.38
Menorca,6567,50.17
Menorca,6568,48.20
Menorca,6569,51.86
Menorca,6570,48.78
Menorca,6571,52.09
Menorca,6572,59.21
Menorca,6573,60.69
Menorca,6574,52.41
Menorca,6575,46.22
Menorca,6576,42.07
Menorca,6577,35.86
Menorca,6578,35.39
Menorca,6579,33.25
Menorca,6580,33.24
Menorca,6581,34.53
Menorca,6582,40.95
Menorca,6583,49.17
Menorca,6584,57.08
Menorca,6585,60.17
Menorca,6586,64.41
Menorca,6587,59.14
Menorca,6588,63.81
Menorca,6589,55.69
Menorca,6590,54.98
Menorca,6591,50.34
Menorca,6592,50.08
Menorca,6593,51.76
Menorca,6594,51.57
Menorca,6595,55.93
Menorca,6596,60.77
Menorca,6597,63.71
Menorca,6598,54.83
Menorca,6599,47.44
Menorca,6600,39.52
Menorca,6601,37.90
Menorca,6602,35.44
Menorca,6603,32.99
Menorca,6604,32.73
Menorca,6605,34.36
Menorca,6606,36.81
Menorca,6607,44.83
Menorca,6608,53.58
Menorca,6609,56.14
Menorca,6610,61.17
Menorca,6611,64.40
Menorca,6612,61.87
Menorca,6613,59.47
Menorca,6614,54.89
Menorca,6615,51.27
Menorca,6616,50.60
Menorca,6617,51.54
Menorca,6618,49.16
Menorca,6619,51.97
Menorca,6620,60.15
Menorca,6621,59.38
Menorca,6622,51.93
Menorca,6623,48.23
Menorca,6624,39.97
Menorca,6625,38.99
Menorca,6626,35.09
Menorca,6627,34.57
Menorca,6628,33.03
Menorca,6629,35.23
Menorca,6630,41.82
Menorca,6631,48.90
Menorca,6632,57.67
Menorca,6633,60.67
Menorca,6634,63.89
Menorca,6635,65.62
Menorca,6636,63.04
Menorca,6637,60.82
Menorca,6638,57.20
Menorca,6639,54.85
Menorca,6640,52.87
Menorca,6641,52.07
Menorca,6642,51.90
Menorca,6643,54.89
Menorca,6644,60.10
Menorca,6645,65.37
Menorca,6646,53.15
Menorca,6647,48.15
Menorca,6648,42.06
Menorca,6649,39.09
Menorca,6650,36.41
Menorca,6651,33.66
Menorca,6652,35.82
Menorca,6653,36.40
Menorca,6654,41.87
Menorca,6655,50.76
Menorca,6656,58.93
Menorca,6657,66.94
Menorca,6658,66.01
Menorca,6659,63.99
Menorca,6660,63.99
Menorca,6661,64.33
Menorca,6662,59.38
Menorca,6663,54.31
Menorca,6664,54.15
Menorca,6665,54.80
Menorca,6666,55.46
Menorca,6667,57.88
Menorca,6668,62.92
Menorca,6669,65.57
Menorca,6670,59.35
Menorca,6671,49.12
Menorca,6672,43.03
Menorca,6673,37.87
Menorca,6674,37.03
Menorca,6675,37.17
Menorca,6676,36.80
Menorca,6677,38.79
Menorca,6678,44.52
Menorca,6679,53.76
Menorca,6680,62.09
Menorca,6681,69.13
Menorca,6682,71.87
Menorca,6683,66.49
Menorca,6684,66.82
Menorca,6685,64.23
Menorca,6686,61.73
Menorca,6687,61.38
Menorca,6688,57.46
Menorca,6689,57.22
Menorca,6690,60.41
Menorca,6691,62.61
Menorca,6692,66.91
Menorca,6693,68.31
Menorca,6694,62.15
Menorca,6695,50.58
Menorca,6696,43.97
Menorca,6697,41.12
Menorca,6698,38.57
Menorca,6699,37.69
Menorca,6700,38.24
Menorca,6701,41.27
Menorca,6702,44.69
Menorca,6703,54.94
Menorca,6704,63.55
Menorca,6705,72.76
Menorca,6706,74.49
Menorca,6707,72.16
Menorca,6708,69.94
Menorca,6709,67.35
Menorca,6710,61.38
Menorca,6711,59.72
Menorca,6712,58.89
Menorca,6713,59.47
Menorca,6714,65.03
Menorca,6715,65.80
Menorca,6716,67.11
Menorca,6717,67.33
Menorca,6718,60.32
Menorca,6719,52.34
Menorca,6720,44.13
Menorca,6721,41.77
Menorca,6722,38.86
Menorca,6723,39.50
Menorca,6724,37.77
Menorca,6725,40.35
Menorca,6726,44.12
Menorca,6727,56.22
Menorca,6728,66.82
Menorca,6729,70.98
Menorca,6730,74.10
Menorca,6731,71.42
Menorca,6732,71.98
Menorca,6733,70.84
Menorca,6734,63.49
Menorca,6735,64.00
Menorca,6736,62.20
Menorca,6737,63.26
Menorca,6738,65.33
Menorca,6739,67.86
Menorca,6740,68.01
Menorca,6741,66.85
Menorca,6742,61.65
Menorca,6743,54.79
Menorca,6744,46.35
Menorca,6745,44.73
Menorca,6746,40.04
Menorca,6747,39.23
Menorca,6748,39.57
Menorca,6749,40.80
Menorca,6750,45.52
Menorca,6751,59.89
Menorca,6752,67.67
Menorca,6753,74.46
Menorca,6754,75.71
Menorca,6755,74.56
Menorca,6756,75.74
Menorca,6757,69.54
Menorca,6758,65.17
Menorca,6759,63.97
Menorca,6760,64.43
Menorca,6761,67.16
Menorca,6762,72.44
Menorca,6763,72.44
Menorca,6764,69.19
Menorca,6765,74.70
Menorca,6766,63.90
Menorca,6767,55.55
Menorca,6768,49.33
Menorca,6769,47.21
Menorca,6770,45.06
Menorca,6771,42.39
Menorca,6772,43.62
Menorca,6773,42.74
Menorca,6774,48.95
Menorca,6775,62.47
Menorca,6776,70.59
Menorca,6777,78.64
Menorca,6778,82.32
Menorca,6779,78.06
Menorca,6780,77.60
Menorca,6781,74.94
Menorca,6782,72.82
Menorca,6783,69.96
Menorca,6784,69.51
Menorca,6785,70.51
Menorca,6786,72.81
Menorca,6787,75.78
Menorca,6788,75.84
Menorca,6789,75.00
Menorca,6790,68.33
Menorca,6791,60.76
Menorca,6792,51.01
Menorca,6793,46.41
Menorca,6794,44.31
Menorca,6795,42.22
Menorca,6796,42.26
Menorca,6797,44.50
Menorca,6798,50.77
Menorca,6799,59.88
Menorca,6800,70.61
Menorca,6801,79.26
Menorca,6802,77.71
Menorca,6803,82.01
Menorca,6804,78.61
Menorca,6805,75.88
Menorca,6806,74.77
Menorca,6807,72.70
Menorca,6808,74.42
Menorca,6809,74.97
Menorca,6810,74.64
Menorca,6811,75.52
Menorca,6812,77.07
Menorca,6813,75.94
Menorca,6814,70.53
Menorca,6815,63.32
Menorca,6816,52.87
Menorca,6817,50.04
Menorca,6818,47.18
Menorca,6819,46.55
Menorca,6820,46.20
Menorca,6821,46.72
Menorca,6822,49.94
Menorca,6823,63.75
Menorca,6824,74.78
Menorca,6825,84.23
Menorca,6826,83.41
Menorca,6827,86.69
Menorca,6828,86.83
Menorca,6829,80.12
Menorca,6830,80.10
Menorca,6831,78.35
Menorca,6832,76.03
Menorca,6833,79.73
Menorca,6834,84.09
Menorca,6835,82.43
Menorca,6836,84.47
Menorca,6837,80.12
Menorca,6838,76.16
Menorca,6839,63.94
Menorca,6840,60.59
Menorca,6841,63.18
Menorca,6842,56.02
Menorca,6843,53.17
Menorca,6844,49.90
Menorca,6845,53.71
Menorca,6846,56.46
Menorca,6847,68.18
Menorca,6848,82.97
Menorca,6849,92.40
Menorca,6850,100.86
Menorca,6851,97.64
Menorca,6852,98.23
Menorca,6853,104.29
Menorca,6854,93.22
Menorca,6855,89.76
Menorca,6856,94.83
Menorca,6857,90.97
Menorca,6858,94.24
Menorca,6859,101.27
Menorca,6860,96.19
Menorca,6861,93.12
Menorca,6862,89.79
Menorca,6863,79.58
Menorca,6864,69.31
Menorca,6865,66.22
Menorca,6866,64.58
Menorca,6867,61.71
Menorca,6868,58.41
Menorca,6869,58.87
Menorca,6870,64.35
Menorca,6871,76.21
Menorca,6872,90.36
Menorca,6873,100.68
Menorca,6874,106.59
Menorca,6875,109.69
Menorca,6876,104.00
Menorca,6877,109.48
Menorca,6878,103.34
Menorca,6879,105.61
Menorca,6880,101.94
Menorca,6881,99.18
Menorca,6882,104.07
Menorca,6883,108.15
Menorca,6884,102.80
Menorca,6885,108.41
Menorca,6886,102.19
Menorca,6887,87.64
Menorca,6888,79.11
Menorca,6889,66.19
Menorca,6890,66.66
Menorca,6891,61.47
Menorca,6892,59.11
Menorca,6893,60.57
Menorca,6894,64.65
Menorca,6895,79.22
Menorca,6896,94.95
Menorca,6897,101.99
Menorca,6898,102.64
Menorca,6899,108.54
Menorca,6900,107.33
Menorca,6901,103.18
Menorca,6902,103.02
Menorca,6903,96.66
Menorca,6904,101.70
Menorca,6905,100.19
Menorca,6906,101.51
Menorca,6907,109.25
Menorca,6908,102.21
Menorca,6909,104.10
Menorca,6910,95.85
Menorca,6911,87.09
Menorca,6912,74.77
Menorca,6913,65.52
Menorca,6914,60.72
Menorca,6915,60.60
Menorca,6916,56.12
Menorca,6917,56.94
Menorca,6918,63.43
Menorca,6919,76.07
Menorca,6920,88.10
Menorca,6921,101.43
Menorca,6922,105.09
Menorca,6923,101.47
Menorca,6924,106.14
Menorca,6925,106.15
Menorca,6926,100.69
Menorca,6927,98.49
Menorca,6928,95.66
Menorca,6929,95.67
Menorca,6930,102.85
Menorca,6931,103.65
Menorca,6932,102.06
Menorca,6933,107.12
Menorca,6934,100.42
Menorca,6935,83.82
Menorca,6936,75.29
Menorca,6937,69.66
Menorca,6938,62.57
Menorca,6939,60.37
Menorca,6940,59.95
Menorca,6941,58.93
Menorca,6942,63.72
Menorca,6943,76.28
Menorca,6944,91.24
Menorca,6945,107.97
Menorca,6946,108.16
Menorca,6947,112.22
Menorca,6948,113.03
Menorca,6949,109.05
Menorca,6950,104.05
Menorca,6951,99.69
Menorca,6952,103.63
Menorca,6953,100.76
Menorca,6954,106.57
Menorca,6955,106.86
Menorca,6956,104.21
Menorca,6957,112.77
Menorca,6958,102.42
Menorca,6959,91.41
Menorca,6960,76.00
Menorca,6961,66.08
Menorca,6962,62.31
Menorca,6963,57.65
Menorca,6964,56.72
Menorca,6965,56.02
Menorca,6966,62.93
Menorca,6967,74.51
Menorca,6968,86.41
Menorca,6969,101.59
Menorca,6970,105.87
Menorca,6971,105.64
Menorca,6972,106.07
Menorca,6973,106.26
Menorca,6974,99.71
Menorca,6975,100.00
Menorca,6976,99.19
Menorca,6977,101.00
Menorca,6978,104.18
Menorca,6979,107.57
Menorca,6980,105.07
Menorca,6981,112.41
Menorca,6982,101.48
Menorca,6983,85.59
Menorca,6984,74.82
Menorca,6985,77.85
Menorca,6986,72.62
Menorca,6987,69.58
Menorca,6988,66.80
Menorca,6989,66.63
Menorca,6990,71.86
Menorca,6991,82.43
Menorca,6992,95.44
Menorca,6993,111.68
Menorca,6994,117.03
Menorca,6995,120.72
Menorca,6996,113.18
Menorca,6997,112.62
Menorca,6998,113.29
Menorca,6999,104.08
Menorca,7000,109.23
Menorca,7001,110.36
Menorca,7002,110.69
Menorca,7003,118.34
Menorca,7004,112.19
Menorca,7005,115.12
Menorca,7006,109.93
Menorca,7007,94.47
Menorca,7008,88.04
Menorca,7009,68.89
Menorca,7010,60.53
Menorca,7011,59.25
Menorca,7012,56.40
Menorca,7013,60.51
Menorca,7014,63.21
Menorca,7015,74.84
Menorca,7016,89.23
Menorca,7017,92.80
Menorca,7018,106.23
Menorca,7019,108.62
Menorca,7020,98.70
Menorca,7021,99.87
Menorca,7022,99.84
Menorca,7023,97.58
Menorca,7024,92.44
Menorca,7025,101.13
Menorca,7026,103.93
Menorca,7027,109.64
Menorca,7028,108.75
Menorca,7029,110.75
Menorca,7030,104.64
Menorca,7031,86.06
Menorca,7032,75.83
Menorca,7033,67.34
Menorca,7034,60.07
Menorca,7035,58.69
Menorca,7036,54.24
Menorca,7037,58.57
Menorca,7038,63.33
Menorca,7039,72.58
Menorca,7040,86.07
Menorca,7041,97.62
Menorca,7042,101.47
Menorca,7043,106.05
Menorca,7044,103.00
Menorca,7045,97.99
Menorca,7046,92.64
Menorca,7047,91.90
Menorca,7048,91.48
Menorca,7049,97.04
Menorca,7050,100.68
Menorca,7051,102.36
Menorca,7052,100.90
Menorca,7053,109.92
Menorca,7054,95.50
Menorca,7055,80.63
Menorca,7056,69.98
Menorca,7057,62.72
Menorca,7058,59.42
Menorca,7059,55.23
Menorca,7060,53.95
Menorca,7061,55.32
Menorca,7062,62.25
Menorca,7063,70.43
Menorca,7064,82.06
Menorca,7065,95.33
Menorca,7066,98.93
Menorca,7067,101.01
Menorca,7068,101.25
Menorca,7069,98.04
Menorca,7070,96.34
Menorca,7071,91.20
Menorca,7072,92.13
Menorca,7073,91.25
Menorca,7074,97.65
Menorca,7075,97.72
Menorca,7076,98.98
Menorca,7077,97.42
Menorca,7078,87.96
Menorca,7079,77.04
Menorca,7080,66.61
Menorca,7081,51.69
Menorca,7082,49.88
Menorca,7083,47.80
Menorca,7084,46.74
Menorca,7085,49.84
Menorca,7086,55.56
Menorca,7087,64.17
Menorca,7088,78.08
Menorca,7089,88.04
Menorca,7090,89.12
Menorca,7091,90.65
Menorca,7092,85.12
Menorca,7093,86.77
Menorca,7094,82.47
Menorca,7095,75.87
Menorca,7096,74.86
Menorca,7097,76.96
Menorca,7098,84.43
Menorca,7099,87.71
Menorca,7100,90.02
Menorca,7101,87.34
Menorca,7102,77.32
Menorca,7103,68.29
Menorca,7104,60.09
Menorca,7105,47.92
Menorca,7106,47.26
Menorca,7107,47.29
Menorca,7108,42.86
Menorca,7109,45.30
Menorca,7110,54.69
Menorca,7111,64.90
Menorca,7112,75.88
Menorca,7113,87.38
Menorca,7114,88.25
Menorca,7115,85.47
Menorca,7116,85.09
Menorca,7117,82.83
Menorca,7118,80.53
Menorca,7119,76.03
Menorca,7120,76.47
Menorca,7121,78.25
Menorca,7122,84.37
Menorca,7123,83.67
Menorca,7124,91.68
Menorca,7125,85.27
Menorca,7126,71.29
Menorca,7127,62.72
Menorca,7128,56.95
Menorca,7129,55.25
Menorca,7130,52.03
Menorca,7131,46.79
Menorca,7132,46.75
Menorca,7133,51.11
Menorca,7134,56.66
Menorca,7135,68.16
Menorca,7136,82.09
Menorca,7137,88.65
Menorca,7138,92.37
Menorca,7139,92.73
Menorca,7140,90.16
Menorca,7141,86.36
Menorca,7142,84.47
Menorca,7143,85.00
Menorca,7144,81.79
Menorca,7145,83.99
Menorca,7146,86.76
Menorca,7147,91.20
Menorca,7148,89.01
Menorca,7149,88.73
Menorca,7150,81.33
Menorca,7151,65.10
Menorca,7152,59.29
Menorca,7153,50.66
Menorca,7154,47.52
Menorca,7155,44.66
Menorca,7156,45.91
Menorca,7157,46.60
Menorca,7158,52.40
Menorca,7159,63.94
Menorca,7160,75.23
Menorca,7161,81.17
Menorca,7162,86.30
Menorca,7163,84.50
Menorca,7164,79.77
Menorca,7165,80.62
Menorca,7166,75.09
Menorca,7167,71.28
Menorca,7168,75.04
Menorca,7169,75.85
Menorca,7170,80.45
Menorca,7171,85.99
Menorca,7172,88.12
Menorca,7173,80.66
Menorca,7174,68.61
Menorca,7175,63.21
Menorca,7176,51.59
Menorca,7177,43.10
Menorca,7178,42.21
Menorca,7179,39.69
Menorca,7180,40.55
Menorca,7181,40.86
Menorca,7182,49.10
Menorca,7183,59.03
Menorca,7184,71.23
Menorca,7185,75.96
Menorca,7186,77.67
Menorca,7187,74.10
Menorca,7188,71.07
Menorca,7189,70.49
Menorca,7190,71.33
Menorca,7191,64.43
Menorca,7192,64.66
Menorca,7193,66.98
Menorca,7194,68.93
Menorca,7195,75.09
Menorca,7196,77.94
Menorca,7197,72.66
Menorca,7198,61.01
Menorca,7199,54.81
Menorca,7200,47.89
Menorca,7201,41.36
Menorca,7202,38.12
Menorca,7203,38.47
Menorca,7204,38.04
Menorca,7205,39.86
Menorca,7206,46.66
Menorca,7207,59.00
Menorca,7208,63.28
Menorca,7209,68.96
Menorca,7210,74.04
Menorca,7211,71.01
Menorca,7212,70.45
Menorca,7213,69.92
Menorca,7214,63.91
Menorca,7215,61.88
Menorca,7216,61.64
Menorca,7217,63.16
Menorca,7218,64.93
Menorca,7219,71.97
Menorca,7220,73.90
Menorca,7221,67.13
Menorca,7222,57.36
Menorca,7223,51.59
Menorca,7224,47.55
Menorca,7225,39.42
Menorca,7226,37.41
Menorca,7227,37.21
Menorca,7228,35.00
Menorca,7229,38.79
Menorca,7230,43.31
Menorca,7231,54.82
Menorca,7232,61.12
Menorca,7233,66.04
Menorca,7234,69.63
Menorca,7235,66.04
Menorca,7236,64.96
Menorca,7237,64.66
Menorca,7238,60.42
Menorca,7239,56.70
Menorca,7240,57.97
Menorca,7241,56.72
Menorca,7242,59.61
Menorca,7243,67.43
Menorca,7244,66.24
Menorca,7245,61.04
Menorca,7246,53.35
Menorca,7247,45.11
Menorca,7248,42.39
Menorca,7249,35.84
Menorca,7250,34.10
Menorca,7251,33.00
Menorca,7252,32.80
Menorca,7253,31.56
Menorca,7254,38.37
Menorca,7255,48.64
Menorca,7256,53.21
Menorca,7257,60.27
Menorca,7258,62.70
Menorca,7259,58.86
Menorca,7260,60.53
Menorca,7261,57.49
Menorca,7262,55.30
Menorca,7263,51.53
Menorca,7264,51.51
Menorca,7265,53.94
Menorca,7266,55.50
Menorca,7267,58.16
